PID,Sale_Price
902102100,105879.0
528166150,350416.3
909101080,92589.2
905475160,127233.0
528222090,190360.8
902206270,130848.5
902106070,122470.0
902106090,127387.2
528431070,242683.0
923228110,85522.7
535457020,157845.5
906380130,207576.2
903226170,128070.3
907227030,139330.4
907285020,231889.1
531450040,177832.1
532376110,132377.4
909425270,186506.4
533253160,200763.8
527163010,165402.2
534477090,139330.6
528250020,197813.1
905452160,142039.2
907196040,218260.7
533210020,173367.8
532478020,279543.1
534278150,150526.3
528188040,177401.6
533213010,224193.3
923204150,122422.0
528221030,171940.7
528221070,166470.0
535455060,125564.7
914460110,207767.5
531382070,234725.0
909131125,139123.7
533350120,304160.8
923226320,88190.0
909251170,161593.6
535478090,108513.6
908152260,148716.9
535179160,138826.0
534427140,145465.9
908188120,134789.3
906225180,228952.6
903225040,129244.8
533221040,172449.8
902101010,103563.8
528228405,206343.8
911370530,250247.4
902107030,117851.0
909275030,169842.2
909254050,191871.3
902125020,118908.4
535305160,88907.3
534252040,140049.9
903227090,117319.4
535178120,141853.1
528458060,209003.8
902104060,90774.1
902325050,185577.4
528429110,260753.5
902207220,281847.9
535152200,144120.2
907275010,238981.4
910202060,118905.5
527451020,114576.9
534128100,172820.9
924100020,164824.1
535376090,119973.0
528106070,327924.8
908188130,132867.0
907227300,124648.1
907295100,239334.2
916402015,186086.0
535453080,151172.8
908127120,118213.7
527451290,99602.3
902326030,257755.9
528385050,240894.1
534127260,168173.6
527376110,173219.2
531479020,74773.3
907405020,231089.5
908151050,149412.2
531363030,172903.1
905452110,139574.5
527450030,102462.7
902300040,131252.4
527368020,206379.4
907202100,122884.2
902128170,101507.2
909282020,211789.4
911175360,99892.0
535402010,160569.9
535426350,144968.1
527107010,175941.0
902427140,96964.3
905103070,131520.1
905200280,187464.7
909428180,186346.9
923276250,160799.6
528178090,373833.8
528106040,361109.7
921128050,428809.1
905200290,152697.1
906475100,199359.4
907200230,114566.4
528118090,503326.3
528106110,555361.2
908201110,92138.1
527364030,237700.5
923205120,147922.3
910226040,139096.1
527301245,270373.3
906394040,221725.5
534152100,179935.2
527108040,235784.0
907410100,179542.0
905227050,121586.1
902325160,93924.4
902205090,119552.6
526302030,160925.5
528142130,248750.5
534201230,142626.9
907262080,204971.5
535403190,149753.7
532479070,169895.1
528366040,379107.6
535305030,123238.5
923226180,87530.4
535377090,144325.5
902327040,128548.1
907414040,194573.2
907227290,139288.7
907192130,217327.5
907425030,145458.7
905101330,108922.7
527356020,288667.2
906223040,223996.5
534127190,246166.2
905107240,166744.1
528188120,159964.9
903425245,177948.3
916253320,277435.1
923400110,154684.6
921201060,349009.6
902301130,106077.8
921128020,346430.6
527455060,146306.0
907251100,240841.3
903451090,138873.0
907250070,256082.9
924152030,222647.5
909282060,193912.9
533130170,300402.6
902401130,146467.1
907290170,143504.4
903206120,191950.2
528120130,365948.0
902202090,140419.3
528488100,200187.6
527302020,200574.2
535151020,143016.6
535402070,150376.0
528275160,266727.6
535376010,99531.6
527212030,448367.6
906201130,265314.8
528166060,468902.2
533205110,213574.7
902102060,150410.6
902105010,92837.9
906201030,165700.3
535475010,148867.7
527451330,93915.7
907187060,185134.8
907192150,187097.2
907202080,132698.1
531375050,149474.6
533208140,193872.5
527455030,141329.3
535150070,137350.6
527216050,453035.8
907290040,185044.2
909475230,263057.8
533242080,204609.2
534276190,110611.4
528480060,328572.2
905106150,134918.4
535403030,128719.9
535353060,114592.7
534477110,156568.4
528358010,247452.3
528340030,387727.6
527359080,199447.8
903454020,58400.5
910204090,56900.7
916386040,170256.1
916477060,308007.8
902427150,115273.4
903225050,107484.9
527404120,124105.4
903233180,128211.6
533253070,206960.7
534151175,249730.8
909254070,176461.9
527356040,146132.0
903227140,118070.9
531450170,186240.2
903425420,119202.3
907202140,140699.9
532353050,137249.5
902105130,83066.2
904352190,115842.6
905228050,34860.8
533135020,211292.7
528180080,295501.4
534479320,140725.5
923229040,155421.7
532351150,114429.3
907252060,233721.9
903228040,147886.8
528120090,246932.9
911370450,251319.6
528240080,242093.5
902100030,74664.5
528386040,372184.0
535150240,116374.6
534201300,136714.7
903236130,177281.5
903451050,106482.0
528366050,370829.5
534175140,142505.1
916460060,259238.2
905451320,130002.6
535403010,140378.2
528326030,296075.2
905426010,225273.7
909256060,121220.9
903457130,117904.4
528172150,269441.8
535453150,145929.6
528118040,423120.8
535451230,105793.7
907410080,205299.8
909277090,154750.4
535303150,130213.8
908152070,163978.4
527182020,166927.2
528220040,172210.0
902108060,96316.0
905402090,180346.0
532351060,119770.6
535453070,162239.8
905108120,146196.4
533234020,210889.9
907405030,228235.4
903234030,127099.5
527146030,252097.1
903400180,227406.5
528104080,434320.0
533236090,284838.4
528363020,301685.3
528235000,174559.1
907405140,198822.7
535302120,140053.9
907192120,215633.4
528142060,295903.5
923125030,28702.7
527162180,169571.3
527359010,169297.5
534478140,137859.3
907130060,178158.6
528186030,283469.8
902207110,65894.7
908188110,134789.3
907254020,245677.4
902402150,86697.4
914476130,152616.3
908152035,129182.3
905200340,201093.2
907126050,149303.8
906340100,339410.8
923203100,177429.5
528228285,179578.7
528275110,236708.4
527453050,148337.1
528218130,206341.8
909281080,222077.5
528456240,199866.6
534127270,166492.0
902300020,182767.9
907194010,215111.5
534202030,137184.4
902305010,123675.6
533254050,191296.0
905100080,151406.7
528120030,336610.2
905108190,133060.1
527354200,167642.3
923225440,74718.6
531450030,188991.6
535426130,165458.7
914476020,125874.5
905402060,138385.6
535354260,156240.6
535354130,126530.9
910202030,75633.5
908154195,277065.8
528104050,426208.0
907227060,116091.5
533208040,205909.8
532376160,131640.8
528322020,366215.0
527182170,208413.3
908186040,144668.2
534176140,161530.7
534451110,116519.3
528114050,365183.4
535351050,141289.8
907201060,141589.4
527359050,136626.9
907285040,257616.8
902106040,194434.2
527402250,162300.5
528344100,328401.1
528102080,401013.9
532376250,126714.3
906340080,380118.4
528102090,331414.3
907187040,218530.9
905402110,134345.9
535104120,171928.9
535403280,142981.0
907412020,190470.2
535454100,142627.1
534479240,146160.4
907180120,223246.8
909254130,168572.8
908154080,264220.7
902134120,91249.6
531382110,184378.9
528102120,257308.7
534250010,144833.8
527107030,179443.2
907280100,276891.7
902104020,135961.8
527450460,108349.6
906475110,207145.1
924100040,221587.3
534451080,70658.2
905480210,101982.1
528181050,203631.0
534200030,123522.5
527163080,163229.8
528292040,187712.5
909279080,202238.1
535325280,128163.6
906424010,220722.8
528427100,254034.8
910202070,107711.8
527454200,135558.8
910203020,110116.0
528240150,196520.5
528112150,236547.5
916380070,341810.9
908275110,137747.8
535451210,111849.6
909176180,139073.3
528180070,290783.3
902427040,103886.8
528181060,218639.5
905107310,143543.1
906385020,198898.3
534430080,137322.8
528114040,409958.4
528228575,246885.1
527451540,97454.2
534252060,145145.7
905202190,243505.1
902401030,152239.5
923275140,134168.2
528328100,288047.8
527357110,144854.3
528231020,180806.5
904100020,99686.7
916176030,167469.7
908128100,171909.9
914476520,218732.5
532353020,124451.5
527180040,181686.0
906380200,193605.4
527162110,197355.2
905451410,131251.1
527208010,377118.6
905352010,187207.3
902328040,138634.8
905104030,112062.9
909178160,154144.3
905107070,154960.2
535178040,125968.5
909452114,218324.4
527405180,118022.5
907412090,186478.1
528435040,356561.4
527450280,98589.3
923225260,137187.7
528439040,232661.7
528181080,204254.8
528102050,382507.1
914474070,247943.1
528174060,197076.8
909101100,137910.8
531375120,160455.2
923202134,160352.0
528186050,277469.2
535150300,231694.8
534128050,160243.3
533206040,179793.2
527252090,296504.4
534127210,172887.1
909452050,222481.9
923225310,106029.2
905100030,144046.4
903236010,124489.4
908102050,114409.6
527184110,212841.1
532377130,139800.1
903201020,141605.6
528480160,196590.5
528176010,440318.9
907200250,148963.0
906394010,212515.3
907227050,124316.9
526302040,158607.2
527404030,139322.6
531452070,172642.6
905453040,163985.8
916402115,188857.9
903234100,142753.2
535125090,198369.2
528186010,313739.6
906204230,260202.7
904101070,226657.6
907135230,155985.1
527163130,192310.8
527326150,227293.8
527425060,107958.2
908275200,113011.7
905352030,212498.7
528112010,255979.9
907203070,122182.2
528228340,195031.9
527163040,170393.0
908127070,128366.9
534403290,211005.2
535152010,125865.4
909276070,179960.1
527276040,161775.1
905401060,216646.9
911204100,73620.1
534278230,125664.3
535302080,120043.1
903455030,111792.9
903484080,85765.9
535303110,140529.8
528186180,222982.4
535154050,125912.0
906380040,249047.2
528174020,185980.5
535376060,127661.1
532378240,126035.3
527450210,97220.0
531452100,173864.8
531453140,148431.8
527182190,248707.1
923225240,132423.4
533206060,206395.8
527145090,189391.6
909451100,139380.0
534275100,121580.3
527353080,168511.2
905451050,174297.0
527250040,126544.0
905403060,103287.1
923202060,155736.1
907125120,141593.3
907125020,152743.0
534479300,127892.0
906380070,338740.7
923275090,136519.3
527455270,120357.1
916176125,243677.0
534427090,122542.4
907230240,155485.0
533242090,278230.5
906392130,168933.3
533253060,162561.7
528458130,318728.9
904302030,160814.3
531452140,175943.0
903458060,117572.7
532376080,120763.0
535150280,129053.1
907175080,196645.0
533252130,200942.8
527358060,186146.8
909279010,203633.1
907130110,186377.3
909451130,127122.7
527210040,474342.1
535175070,155960.5
923225390,129125.0
911370410,282553.6
904302260,116890.5
923400125,136343.3
535402100,148588.6
534403400,173382.8
902105050,126545.9
916384050,208409.1
528480180,258341.4
528228550,184017.4
907401060,203900.9
533210060,169442.7
527427200,193912.1
528280230,228966.2
527256030,373931.2
904301070,178273.6
902477120,58524.8
534127170,187856.1
923225300,89194.1
907131060,183779.4
533130160,280831.6
532351050,131692.2
528138010,362355.4
910202100,110858.3
903206070,142651.7
527452100,139733.0
908103280,149064.5
923228370,87482.0
535301010,153302.2
906402200,349889.7
527377110,190714.2
528168040,309900.5
903231070,125080.0
908154235,261480.1
908226120,101783.1
923225360,95612.5
903229040,121591.0
909100150,121285.2
909256010,150504.5
924151040,284198.8
534201240,153589.0
528102040,388038.2
535379100,134929.4
902128160,135886.5
528458030,226396.2
923228270,77941.6
528228545,189050.4
905476170,88258.3
527212050,315068.8
904301100,133150.8
527252070,217127.8
906226100,122693.7
528429120,393813.8
528435030,255923.0
534226120,125938.3
902134060,90043.9
527183060,208905.2
906226080,142561.0
535453100,127046.7
909250040,186481.9
903226130,112059.8
528118020,340165.1
911104060,70290.6
528120020,248505.6
907192020,185803.6
903401050,163138.5
534276040,114185.0
528235190,193845.2
527375160,201103.0
531376030,183162.1
923228130,78649.1
528290120,188660.1
909101330,45156.9
532479050,144550.7
535352080,115593.9
533254130,174943.8
527127100,352400.6
905100020,130274.1
533213070,169760.5
533206070,229802.3
528120010,270849.4
526351100,158851.4
906380220,243267.2
910203090,105971.9
527353060,228679.9
902402130,108259.8
532354150,139071.4
921126010,306375.1
528222060,175284.1
528290060,161298.9
535381060,94240.1
528478040,261586.9
528441080,268596.4
909282030,356914.2
528108120,359894.3
905426030,193934.5
533213140,153917.0
