PID,Sale_Price
910251050,73990.8
903451090,147083.6
527110080,179130.4
535457010,139262.2
903484020,133812.8
905479110,119160.7
527452310,127730.0
528228445,190842.7
923225370,102858.9
528344040,322373.0
532377050,139387.1
535176050,144002.7
906340100,330144.2
533212050,160624.3
909428180,191808.5
535379110,132661.9
534250400,193586.8
527450520,109474.4
527452150,134041.8
903225040,128770.0
911370410,286854.2
905226080,157528.8
914467050,208832.4
908152260,148959.1
534451170,82316.9
923228310,82337.4
910201180,150596.1
534476100,133990.4
923225080,122628.5
906223210,234666.5
905480150,91978.0
903452090,121097.6
527208010,373628.6
906426090,182110.7
903231090,136869.2
535152280,145730.0
528458180,219528.1
532354060,124688.8
909279040,110129.5
527353060,261571.4
916176030,156141.5
533110130,275535.6
911370450,271906.2
528118110,326000.6
528228270,197071.1
905480240,97159.5
914460020,198031.5
534428060,136004.0
534252240,166303.7
908102050,110792.6
914475030,177197.8
533221040,173398.0
535451170,93820.9
905451340,86961.6
528118040,412524.2
903200080,210308.4
527162110,190682.2
535381040,158694.8
528174020,197243.6
534400290,168186.7
903206070,138681.4
533252130,208082.5
906382030,231480.4
535327200,130105.2
535455080,115604.7
527354160,184947.0
902207120,106204.9
909282060,202788.5
902109140,126014.5
902206270,129133.0
533250050,242267.6
909452050,224649.5
527212060,374837.4
906394060,187342.6
534401120,159492.8
528435010,217454.6
528315080,284186.5
909275030,158996.4
528102010,378754.8
907200290,150754.2
902300260,122042.9
528150110,352677.2
535450100,131064.9
907285010,231700.5
533253210,187942.4
527301280,147758.1
905478140,138813.0
902204080,89189.3
907201280,134858.2
905476170,89825.3
923228210,81275.5
534226120,124283.4
527301170,219980.5
535453040,128841.4
535150300,245578.9
528363020,314392.6
907265100,212799.7
910200060,136459.4
532376160,132870.7
908204180,70173.8
909282130,145284.4
528326110,322468.1
534176230,158056.5
527302210,221964.7
526355170,282088.1
535305180,139853.0
905452150,138385.0
902201090,130356.0
527452190,142128.4
908275280,140762.1
527402210,132873.8
921126010,300758.4
905109130,285873.4
535425070,189839.3
905200290,160860.2
533253060,154285.0
535179050,139058.3
903476100,92782.7
533135020,238211.1
527403120,98549.8
528429080,270719.8
528354100,271502.6
902427150,110293.9
527226040,176759.7
924100060,183035.3
531452180,201532.9
907252050,202986.6
903236200,110189.4
910201130,121065.9
909100080,111888.6
535402010,182576.5
528186100,324034.5
905225020,177470.5
905201110,160692.7
527158090,174502.7
528175010,213436.1
902401010,113808.4
534251320,154469.2
902109120,127640.6
528290170,193779.1
534252060,140091.6
905475510,103225.6
527425060,112804.2
534201130,132338.6
526302110,117977.6
903430050,79852.1
902110130,92866.9
534401110,147694.1
528231020,182775.0
531479020,82812.4
905403060,120299.0
916326010,223739.8
527365030,232274.0
528228295,211042.2
527455250,124751.6
916403040,177888.7
527252090,314842.4
908225240,106899.2
528228285,165863.9
908178050,241893.9
916326040,172897.1
916380060,261028.9
903204010,128524.9
528144020,210469.0
