PID,Sale_Price
910251050,69514.9
528166150,335590.8
909101080,87592.9
905475160,122321.1
528222090,178567.1
902206270,127345.7
902106070,119529.9
902106090,136671.7
528431070,234620.3
923228110,85950.4
535457020,159964.0
906380130,215259.4
903226170,132505.6
907227030,138567.5
907285020,224563.7
531450040,175826.5
532376110,129101.7
909425270,181698.7
533253160,186039.6
527163010,175092.0
534477090,148481.5
528250020,193576.1
905452160,142399.6
907196040,214498.0
533210020,168383.9
532478020,307428.1
534278150,145216.0
528188040,191227.1
533213010,229889.2
923204150,130186.0
528221030,180804.4
528221070,184416.4
535455060,119425.3
914460110,219711.4
531382070,247410.2
909131125,132474.2
533350120,278424.5
923226320,89672.0
909251170,154607.9
535478090,112024.7
908152260,146575.1
535179160,127781.0
534427140,150075.9
908188120,149970.3
906225180,203770.0
903225040,131779.7
533221040,172068.6
902101010,110198.3
528228405,208203.3
911370530,276612.8
902107030,123167.8
909275030,159046.4
909254050,195111.4
902125020,109925.2
535305160,102983.5
534252040,141002.9
903227090,121548.7
535178120,138853.7
528458060,199668.8
902104060,93297.2
902325050,152575.0
528429110,257241.0
902207220,253350.3
535152200,135918.2
907275010,237802.8
910202060,115562.2
527451020,113997.8
534128100,160570.1
924100020,174253.0
535376090,119727.4
528106070,335740.2
908188130,146946.1
907227300,126806.3
907295100,208540.5
916402015,184641.8
535453080,152495.2
908127120,116612.9
527451290,94467.8
902326030,209713.7
528385050,253667.9
534127260,164043.6
527376110,180824.5
531479020,83134.0
907405020,212661.3
908151050,143456.5
531363030,171974.0
905452110,125532.8
527450030,108907.1
902300040,123232.1
527368020,207360.3
907202100,123098.6
902128170,109253.1
909282020,235494.8
911175360,99477.0
535402010,183274.1
535426350,145029.7
527107010,186001.4
902427140,94550.8
905103070,129151.5
905200280,186417.8
909428180,189641.3
923276250,131183.5
528178090,371957.5
528106040,400758.6
921128050,388088.0
905200290,168242.0
906475100,202981.1
907200230,121087.1
528118090,513231.6
528106110,471772.7
908201110,79819.9
527364030,239502.2
