PID,Sale_Price
910251050,71497.4
528166150,348455.8
909101080,93279.6
905475160,130327.9
528222090,191261.3
902206270,127947.8
902106070,119969.0
902106090,125837.5
528431070,252350.4
923228110,90074.2
535457020,155258.9
906380130,208326.6
903226170,132779.5
907227030,134167.2
907285020,231984.4
531450040,176932.2
532376110,134987.0
909425270,181462.4
533253160,195814.3
527163010,166681.8
534477090,138049.4
528250020,195474.4
905452160,138750.7
907196040,219965.4
533210020,170528.6
532478020,269257.0
534278150,152299.5
528188040,176063.2
533213010,217923.1
923204150,115801.4
528221030,176837.6
528221070,168678.0
535455060,130085.5
914460110,201525.0
531382070,236840.9
909131125,134830.8
533350120,271770.6
923226320,90849.2
909251170,162648.8
535478090,109042.7
908152260,152981.5
535179160,138562.0
534427140,146670.3
908188120,141373.6
906225180,246900.9
903225040,130181.6
533221040,173358.3
902101010,108492.3
528228405,210568.1
911370530,265661.9
902107030,124450.5
909275030,168366.3
909254050,198834.4
902125020,117340.6
535305160,106517.0
534252040,149869.3
903227090,116201.6
535178120,143481.6
528458060,216800.0
902104060,95857.7
902325050,182972.5
528429110,263107.5
902207220,258599.7
535152200,147872.8
907275010,231325.6
910202060,111306.4
527451020,113435.7
534128100,171795.6
924100020,153823.4
535376090,119191.0
528106070,307555.8
908188130,139372.4
907227300,113180.4
907295100,248535.7
916402015,182344.2
535453080,147170.2
908127120,112686.3
527451290,99291.2
902326030,235795.7
528385050,235862.9
534127260,162517.5
527376110,169012.7
531479020,75931.6
907405020,227658.7
908151050,138594.2
531363030,168896.2
905452110,133358.5
527450030,101929.0
902300040,126194.5
527368020,209704.6
907202100,117334.2
902128170,111507.5
909282020,236757.6
911175360,89377.5
535402010,150134.5
535426350,140505.3
527107010,173365.3
902427140,92670.0
905103070,136220.5
905200280,182359.7
909428180,170705.3
923276250,186073.8
528178090,338010.8
528106040,381864.2
921128050,403780.0
905200290,150907.8
906475100,199295.3
907200230,112533.7
528118090,578831.3
528106110,540161.3
908201110,81605.7
527364030,231409.5
923205120,144670.7
910226040,140883.2
527301245,251463.9
906394040,225109.4
534152100,187505.8
527108040,237165.0
907410100,183545.8
905227050,132369.8
902325160,99317.2
902205090,119038.5
526302030,159512.0
528142130,250657.3
534201230,139534.0
907262080,201561.9
535403190,153486.5
532479070,170911.4
528366040,333842.6
535305030,135410.6
923226180,89318.8
535377090,133670.1
902327040,119606.6
907414040,198445.7
907227290,138243.2
907192130,216913.8
907425030,143815.2
905101330,108154.1
527356020,290838.5
906223040,221669.9
534127190,252922.1
905107240,168310.6
528188120,157385.5
903425245,181929.4
916253320,265978.0
923400110,150222.1
921201060,356561.7
902301130,113424.5
921128020,366232.2
527455060,149188.6
907251100,237932.4
903451090,136871.7
907250070,253316.5
924152030,208741.7
909282060,183337.4
533130170,301704.6
902401130,155666.5
907290170,143184.8
903206120,206410.5
528120130,388242.6
902202090,148098.4
528488100,189952.2
527302020,211949.6
535151020,143208.0
535402070,146652.7
528275160,262401.9
535376010,95338.9
527212030,487128.4
906201130,271312.9
528166060,478278.1
533205110,212034.5
902102060,158436.8
902105010,104884.1
906201030,170900.8
535475010,145896.3
527451330,95541.4
907187060,177195.1
907192150,190236.1
907202080,131748.7
531375050,148421.0
533208140,196058.2
527455030,140869.3
535150070,127960.7
527216050,420332.4
907290040,190132.1
909475230,242346.5
533242080,203284.1
534276190,105689.4
528480060,325272.7
905106150,130797.4
535403030,132052.7
535353060,114476.4
534477110,158218.8
528358010,236471.2
528340030,374315.1
527359080,194624.1
903454020,74671.6
910204090,58338.8
916386040,169025.0
916477060,312152.5
902427150,112930.5
903225050,100331.2
527404120,123537.4
903233180,131841.6
533253070,198522.9
534151175,253146.1
909254070,161417.4
527356040,147117.6
903227140,120842.0
531450170,189877.0
903425420,115086.4
907202140,144177.3
532353050,135156.2
902105130,79413.8
904352190,113141.4
905228050,30367.2
533135020,218130.9
528180080,281328.5
534479320,139631.6
923229040,154556.0
532351150,116341.5
907252060,230985.0
903228040,157143.3
528120090,243316.1
911370450,260970.1
528240080,246456.5
902100030,78824.9
528386040,371605.9
535150240,119893.2
534201300,133102.1
903236130,185000.1
903451050,110701.2
528366050,336529.9
534175140,139936.5
916460060,260821.1
905451320,128333.1
535403010,145377.3
528326030,295503.7
905426010,238781.8
909256060,133145.7
903457130,115259.1
528172150,259685.9
535453150,148345.2
528118040,409259.6
535451230,104189.4
907410080,207410.0
909277090,147264.8
535303150,129539.7
908152070,155007.8
527182020,169181.4
528220040,172888.1
902108060,91432.3
905402090,187704.1
532351060,119404.2
535453070,159739.3
905108120,147560.4
533234020,216652.9
907405030,231317.7
903234030,132312.5
527146030,246834.0
903400180,212903.6
528104080,430846.4
533236090,339393.6
528363020,307216.3
528235000,177341.2
907405140,200857.7
535302120,144675.0
907192120,217239.4
528142060,291759.2
923125030,62623.3
527162180,168221.4
527359010,178824.8
534478140,141867.2
907130060,170246.6
528186030,277711.2
902207110,70259.5
908188110,141373.6
907254020,254329.8
902402150,88241.9
914476130,152944.6
908152035,123644.1
905200340,197057.9
907126050,149757.4
906340100,333599.8
923203100,173295.5
528228285,171861.5
528275110,232735.6
527453050,145427.0
528218130,206980.0
909281080,230613.3
528456240,209456.0
534127270,168656.2
902300020,184140.1
907194010,210120.0
534202030,142678.9
902305010,130738.9
533254050,182945.6
905100080,153805.1
528120030,354528.3
905108190,130749.2
527354200,174549.3
923225440,78014.2
531450030,193100.1
535426130,180662.4
914476020,129471.0
905402060,136885.4
535354260,163188.3
535354130,125456.2
910202030,78673.3
908154195,292849.7
528104050,407369.8
907227060,129498.6
533208040,206048.6
532376160,132255.2
528322020,365781.2
527182170,212495.7
908186040,148301.6
534176140,160781.0
534451110,108983.2
528114050,354516.2
535351050,164332.9
907201060,144035.0
527359050,136646.2
907285040,254196.5
902106040,196324.4
527402250,149548.7
528344100,332083.1
528102080,404674.0
532376250,129658.6
906340080,389685.2
528102090,342153.7
907187040,215351.0
905402110,136995.5
535104120,174835.7
535403280,148472.4
907412020,190640.0
535454100,134915.7
534479240,146617.5
907180120,218864.4
909254130,172291.3
908154080,267117.3
902134120,98450.6
531382110,186528.5
528102120,270426.2
534250010,143886.6
527107030,175744.8
907280100,281691.8
902104020,139588.2
527450460,109155.9
906475110,201610.0
924100040,223835.6
534451080,68603.8
905480210,108668.4
528181050,201330.8
534200030,124029.3
527163080,161492.1
528292040,185139.0
909279080,194956.3
535325280,132896.1
906424010,226167.9
528427100,263343.0
910202070,115539.7
527454200,138665.8
910203020,101280.7
528240150,194166.6
528112150,238680.3
916380070,355424.1
908275110,133574.7
535451210,112953.7
909176180,144522.1
528180070,291882.2
902427040,105810.6
528181060,212445.6
905107310,146082.2
906385020,189552.1
534430080,127587.0
528114040,417339.8
528228575,252569.2
527451540,98443.4
534252060,141259.1
905202190,233099.0
902401030,157338.5
923275140,134199.9
528328100,281439.9
527357110,145465.2
528231020,183718.2
