PID,Sale_Price
527403040,158238.9
903454090,131249.9
528253010,199494.5
527183060,225067.2
907135180,124528.5
906380110,226963.0
907192020,185064.0
902402150,79239.6
909276170,174742.8
906412010,440151.3
905452140,145668.0
531376030,186303.6
534277070,116752.2
910202060,119042.9
906226080,135523.3
903231090,137193.6
527359010,176129.4
923228370,90220.7
906402060,254959.5
903426010,127053.8
905200350,154164.2
535353130,115056.0
907285040,255697.0
923252080,120563.4
909250160,102430.5
907135230,151956.6
907131120,199008.8
532476050,284142.4
905104110,142147.7
528104080,463409.8
528181070,223549.2
907285020,227158.2
534129370,149089.9
907401080,207407.0
528348030,266919.6
905475500,79055.1
903453080,197652.3
903232090,148688.8
531363080,147037.3
528174030,192838.8
534129380,129405.2
528431020,240384.9
532376040,122215.1
903201020,126482.2
905105170,123812.0
533210010,167735.1
902201130,115496.6
532378220,124955.3
902405120,114118.8
907414060,186499.8
528222020,180440.4
923203190,163321.0
903233080,159076.3
531450120,196655.1
907181090,198211.8
528166150,338806.5
905480160,101735.0
534475170,170143.1
914478045,150875.3
531371070,203428.9
527165170,176077.1
905202230,206665.6
909425180,215724.4
528315110,335937.7
907192130,220106.3
526355190,334441.8
909176080,212295.0
535353180,247186.2
535300040,130414.0
905200160,100289.4
528458060,198524.8
907254050,202840.8
527163040,176637.0
531452260,172376.6
528222040,196040.4
923225360,97937.6
535457040,129977.3
904100170,140434.1
528218060,173380.9
908188150,149619.8
534252110,133022.0
909281030,132297.2
527354050,181431.3
909275020,158137.8
907414070,185048.9
924151040,274674.5
903452025,96595.1
528280130,191797.2
528181030,195942.5
533221030,174207.5
533208070,165797.0
902207120,85888.3
533205110,223182.2
533212110,156231.8
923276250,143462.1
527183030,209020.6
906402200,380854.4
527106140,194177.0
535383070,117262.3
528174040,201862.1
903481130,91521.3
528106010,374664.3
533223100,149155.3
528188090,168630.0
526353030,277986.6
911103060,100814.4
533251120,162390.3
533254100,176588.2
909426090,136027.7
904352190,134123.0
910226040,157477.5
908130020,132309.8
528458130,345248.9
907251100,253876.1
528429050,244175.6
531450030,192335.1
535152070,139896.2
535402010,188053.8
533212020,165556.4
528102100,264688.8
532376070,120577.6
902305090,82921.3
909425085,260328.7
534177180,262351.9
526351100,168856.6
528150090,366377.8
528348010,248899.2
903430060,137983.0
534402060,147294.7
533206060,199681.9
907285010,227611.4
907265100,212633.1
535327230,102728.5
535103050,215705.2
528488140,212264.4
905352180,230125.6
