PID,Sale_Price
534152120,163047.2
907202220,128136.6
534430090,130256.2
535126100,128405.3
528445070,241351.2
908103350,134075.5
533127080,329095.0
531385060,192083.5
533213030,247427.9
528118010,329397.7
534276180,125499.5
904351200,114372.2
527182190,231371.7
902301130,116304.0
902456015,61414.4
907130060,175386.5
534201250,171013.9
535327230,113882.1
534400290,173607.2
905100020,129682.7
907254050,201340.8
907202160,151831.5
911103060,101303.1
909101190,128110.9
905377050,91692.0
905103180,134998.0
533215020,281208.5
923202137,111765.6
916176125,876186.4
528480020,220020.7
907227090,124759.2
528482030,266464.0
527451400,90762.0
905103060,169790.0
527405130,110631.7
906203120,296623.0
528321010,371263.1
908152280,154440.1
528344020,336290.9
531450030,191952.7
906378170,222556.1
527402090,129168.8
923275010,157255.8
535451250,147677.6
907202050,162041.7
902326060,150206.1
528228455,174455.3
903204030,124679.6
902207140,109275.4
907253130,342706.3
923225440,89271.7
528431080,208773.3
528480130,210230.2
903234220,134739.3
527107030,176649.0
902108060,108479.0
907200130,121314.3
534427140,153847.3
528441090,504150.6
528290030,163510.5
535180100,140962.1
534402140,154779.9
902207110,76161.4
526355170,297655.5
908276140,103192.9
906380200,188128.0
906380220,217558.9
527302175,181801.0
907262020,191835.5
902405120,117155.4
535126180,194447.2
528346050,322828.9
923426010,131743.4
528180120,341674.7
535150240,110301.4
535152130,129590.6
535457020,159611.9
528275070,237191.4
907420110,168528.1
907202140,138806.2
909275250,151690.4
903427120,140110.8
535350030,149317.4
907201160,151727.3
909276160,353067.7
533221110,175792.4
528120010,296474.3
909455040,176272.8
528106060,328734.6
923202005,186446.4
534252240,165449.8
534276190,110033.1
526302110,115897.9
535376100,103580.6
905477050,129462.1
528181060,222778.9
533253030,198177.5
914476050,137433.0
535105100,179905.8
528186120,311091.1
923276250,48386.1
911104060,68995.1
533254100,177813.6
535403030,129423.0
527405180,122181.1
905427140,188732.5
904100030,121533.6
532353130,132684.1
528118030,454150.7
533213010,226051.9
916475100,310266.5
534401190,146371.4
924151040,285491.8
535154080,154060.1
527107040,169552.3
528235090,216617.5
902136110,99306.4
527354100,200278.9
528429130,278339.5
527364030,236408.9
907253110,230020.6
528174020,197138.9
531363020,138332.1
907200290,154066.6
907414030,192579.2
905300010,134610.7
535455080,118397.3
533251130,198760.4
909250220,141800.5
528228430,195039.8
528490070,205813.4
532351150,123916.9
527301280,148958.3
907203090,119085.8
535457010,150687.1
528166150,340069.3
905226050,161033.6
534175140,145044.4
528221100,174582.7
909176140,153242.2
527164120,199434.1
531375110,162521.7
535383110,103382.5
535451110,139412.0
903454010,125746.6
910200060,137370.7
528431060,247339.7
909250080,119410.9
527425025,122583.6
528106050,513165.2
916477060,291296.1
527276150,115313.8
905452040,149608.2
907285040,255012.3
533234020,215119.7
535354100,136442.0
923201020,142666.0
527451060,102076.2
531452180,206308.4
528228325,194817.0
902329030,186237.3
908102020,114872.2
903204010,129307.4
908102170,149152.0
527454120,133657.5
535478040,126051.3
906340130,343690.8
527455240,114000.3
923275140,113953.7
527354040,228718.0
907410110,225577.1
535352080,111088.9
528322020,370331.3
533135020,243833.5
528172060,242956.3
533238045,283122.3
906201021,160832.6
916403020,187373.3
527210050,414989.4
903232170,75880.2
528477020,258459.9
528114050,367316.6
905103030,152183.9
535451050,113895.3
535378080,125943.1
903233100,126863.0
534451150,25883.1
533244040,343398.9
532376070,121530.1
907275150,305513.4
528228450,190744.6
527403310,148809.8
534250300,188782.5
905475150,128380.5
527226020,139110.3
528290190,158195.3
906394020,206329.1
903400220,167351.2
535175030,161075.9
906385010,180050.4
907405130,190087.3
908152260,146711.0
534427090,119333.9
906380030,239542.5
905475500,78819.2
902405070,197479.3
531376070,165586.1
534278170,146363.5
903201080,170296.9
534202030,142129.5
904100140,232451.4
909426080,192527.2
909177100,128901.8
527402240,176379.0
533236060,196295.1
907414080,177385.3
905104180,135865.4
527302020,192647.0
534278190,117323.0
531452140,163188.8
916125425,570746.8
908275200,100449.4
527455250,124845.8
528477030,235702.5
528172030,293192.6
535476350,199647.2
528188090,168206.0
902305110,141144.6
902109010,102980.3
903231190,114460.5
902201090,131291.6
534176140,160080.0
535179020,183696.4
528228435,196636.9
531375140,161510.2
903484110,124776.1
534278070,166644.5
907200250,151325.8
526353050,247270.5
528427100,263826.6
923228210,81276.2
534152070,204468.0
528365060,325082.5
535450210,136170.9
916326040,169572.4
534151120,267040.8
528348010,238279.9
535300040,129261.4
535452100,122125.2
903202120,134490.5
535475020,162997.6
531375120,166560.7
914478045,153418.5
905478220,141251.7
909250230,166963.9
910205010,142173.0
916252170,211988.2
903430060,124316.1
