PID,Sale_Price
908276150,76175.1
903451090,148007.3
527110080,180742.4
535457010,143391.6
903484020,134233.4
905479110,119823.7
527452310,127293.2
528228445,190380.5
923225370,104553.7
528344040,332478.7
532377050,139140.1
535176050,144105.7
906340100,340951.3
533212050,160927.3
909428180,200732.1
535379110,135004.1
534250400,193830.0
527450520,108795.4
527452150,133115.9
903225040,128554.6
911370410,287835.0
905226080,158235.1
914467050,209537.6
908152260,147636.4
534451170,82690.0
923228310,81860.0
910201180,151372.8
534476100,133777.5
923225080,122535.7
906223210,236006.9
905480150,91721.0
903452090,121577.3
527208010,385852.7
906426090,205304.9
903231090,136636.0
535152280,145410.0
528458180,218327.2
532354060,124222.4
909279040,110773.5
527353060,265797.5
916176030,157384.8
533110130,281655.9
911370450,271594.7
528118110,331727.1
528228270,197021.1
905480240,97079.9
914460020,197932.3
534428060,137157.3
534252240,166676.2
908102050,110562.5
914475030,177868.7
533221040,172772.4
535451170,93476.2
905451340,86067.1
528118040,433130.1
903200080,217081.4
527162110,193265.3
535381040,160898.4
528174020,197070.7
534400290,168314.3
903206070,140914.9
533252130,212128.4
906382030,234042.0
535327200,129877.8
535455080,114911.2
527354160,186267.9
902207120,107149.8
909282060,203760.4
902109140,127388.0
902206270,130693.0
533250050,245206.4
909452050,226493.3
527212060,385988.0
906394060,185572.4
534401120,158158.2
528435010,219210.7
528315080,288719.9
909275030,159219.3
528102010,390324.4
907200290,150884.2
902300260,122273.4
528150110,384158.0
535450100,131027.0
907285010,232064.7
533253210,188028.7
527301280,147384.8
905478140,138425.4
902204080,88524.9
907201280,133731.8
905476170,90166.3
923228210,81190.2
534226120,124821.5
527301170,221535.4
535453040,128417.2
535150300,289798.2
528363020,322433.0
907265100,212700.1
910200060,136221.5
532376160,132476.1
908204180,68756.7
909282130,144820.1
528326110,334106.0
534176230,158884.6
527302210,223509.1
526355170,299937.4
535305180,139855.9
905452150,139019.4
902201090,130480.7
527452190,143782.4
908275280,143000.6
527402210,132110.3
921126010,305245.5
905109130,291028.8
535425070,191948.9
905200290,164527.1
533253060,153427.9
535179050,139272.2
903476100,92452.5
533135020,245280.4
527403120,97908.2
528429080,275866.5
528354100,278247.1
902427150,110262.1
527226040,209111.7
924100060,185190.8
531452180,202935.3
907252050,203359.7
903236200,109727.1
910201130,121471.0
909100080,113031.5
535402010,183994.3
528186100,329005.1
905225020,188831.4
905201110,163092.5
527158090,174825.4
528175010,213752.3
902401010,113329.1
534251320,155384.7
902109120,128486.6
528290170,194132.6
534252060,140511.6
905475510,103089.0
527425060,111781.7
534201130,130950.5
526302110,116851.8
903430050,78380.0
902110130,92276.9
534401110,147643.1
528231020,183249.3
531479020,81243.9
905403060,118866.7
916326010,225607.6
527365030,233793.8
528228295,210893.1
527455250,124120.6
916403040,178901.5
527252090,321798.6
908225240,105734.4
528228285,165305.9
908178050,243499.5
916326040,176966.2
916380060,263066.2
903204010,128289.8
528144020,210001.6
906204230,245747.0
528168030,288722.4
531369060,192287.4
535451100,103343.0
906380010,195168.4
527450460,113107.5
534277070,115561.9
532353050,130787.9
527105140,198526.3
908102330,115727.6
907135230,151534.1
908250030,73257.1
902103090,117653.4
528458120,257102.5
535425060,180482.8
527404100,121287.2
905475160,124376.2
902100010,99262.9
534202020,129510.7
533251110,308892.3
528435050,280521.4
914476130,161727.0
924100050,145164.2
909428280,322154.8
906230020,296960.8
923230180,132458.4
907420090,197774.1
534250010,141970.6
532353020,128446.5
906380180,193221.8
531363020,141887.9
906230010,316280.6
923225300,91979.5
527252050,321685.3
923225440,82112.9
907280090,237401.8
527183030,202302.0
535402220,176183.5
532376250,123115.7
914474020,208092.6
907275090,223492.3
528138030,404992.7
908154195,1983615.7
527402240,174551.3
903228150,128604.3
531451020,206667.2
909275250,154555.5
903484080,18721.7
534202170,153338.0
906225180,202424.1
916460110,194766.9
528174010,195472.2
528228360,202764.8
903233140,123839.1
535153150,165806.2
533212020,160484.0
909428170,264211.5
534129060,209960.0
527163080,158836.4
908275290,125735.2
903201020,123492.3
528431110,286104.7
903454060,71920.0
903206120,175028.5
527131110,251620.6
906203120,288990.0
908102140,115873.0
527107210,203804.7
923204140,155691.2
527427200,188815.8
528186170,201953.4
906226070,109287.7
527357110,139348.0
534278170,139797.1
534427090,120278.1
905451390,154905.9
534152120,162961.7
535179120,115902.2
528435060,250111.2
534427140,153295.7
903429110,147958.1
535105110,158088.8
528366070,288790.3
534129040,199242.8
535454070,121640.7
903429080,162346.3
906226090,141434.2
534479130,151675.3
527451290,95309.0
527106150,211223.1
916253320,274432.0
916455010,207134.8
907201220,132314.9
908188150,148210.9
527325090,193460.5
906402070,251139.0
909101010,133178.2
528221100,178670.6
528480170,259315.6
906475110,226705.8
903228080,132301.0
528228575,259136.3
907227080,124273.9
905109170,248020.0
528228545,176808.9
534275010,132281.9
903425340,117047.4
902128160,115943.5
533215040,262246.5
911202100,81863.3
528456230,199327.1
535353160,120640.3
902100030,84975.7
528174070,195436.2
528445070,237203.4
902105060,120707.9
909101140,142977.9
532354160,127417.2
528138060,206250.8
527107090,182807.1
904100090,174977.4
528458130,341015.8
535477130,151721.6
533223010,173628.7
528108140,425623.0
907202130,153188.8
527131030,263104.8
527453010,158541.9
907280170,210024.7
528172030,300453.4
905480210,112035.9
902402010,140962.7
528228555,182767.4
902404010,140368.9
907253110,229982.3
906204150,265103.2
910201050,129623.3
528174030,191288.7
532476050,299267.9
907265030,228023.9
902109160,112926.0
903231240,91375.0
902103150,131269.6
528174040,203102.3
916125425,706321.8
531478010,113831.7
916403250,237481.1
923252080,123778.4
534175140,143454.1
902201120,99180.6
534276190,107276.0
906392090,262122.5
916402015,186373.0
905103110,125108.9
907203090,117598.3
903205085,105590.0
528110080,324293.5
903225140,125441.6
903458110,102039.8
535325350,127931.5
528439010,229955.4
535355100,114951.5
905100060,128684.4
903231080,112182.4
902300110,106323.6
527451460,108523.4
535475010,150912.2
528174050,199508.8
527450250,103568.8
905351089,179523.2
535175050,148243.8
923226270,94833.7
908226120,118543.9
531375130,157271.3
905401020,266079.9
527356050,145034.4
534478140,123354.7
531375120,163037.7
908201100,83354.1
535383060,53472.4
534250370,316439.9
528116010,338874.3
921126030,266812.6
531375100,170871.1
535150210,133452.3
535327160,125360.3
528228440,187528.4
528120170,308943.5
527325110,189788.3
528108010,246486.3
909251170,157271.3
528250020,192286.2
527105060,185992.8
534426110,136618.5
534201250,166519.4
907200170,134860.6
908102170,147349.3
535126100,138107.0
533251130,203574.6
532354090,155809.8
905427070,219528.2
528250010,170786.4
905101490,134132.5
527107010,185510.8
534204120,143973.3
528480100,194497.7
535376010,96265.7
908102260,149945.3
534104100,206901.9
909250220,139229.0
923252075,134178.8
528480040,253940.5
903206160,152226.8
527106050,168598.0
910226060,143497.3
902207080,126037.2
535376100,98147.3
535450160,90041.9
908186070,149552.8
528385050,251834.7
903200050,81697.8
903232030,87931.3
527163100,183389.1
