PID,Sale_Price
908276150,68138.3
903451090,129661.1
527110080,185724.9
535457010,144511.9
903484020,126024.3
905479110,131970.0
527452310,131125.5
528228445,191802.7
923225370,100931.7
528344040,330479.1
532377050,137627.3
535176050,133063.9
906340100,350370.9
533212050,154317.6
909428180,182073.8
535379110,158217.7
534250400,195331.1
527450520,104328.4
527452150,143558.6
903225040,127900.7
911370410,291752.8
905226080,156792.4
914467050,223392.7
908152260,144820.2
534451170,86174.3
923228310,87383.9
910201180,157281.5
534476100,144309.8
923225080,139523.2
906223210,227321.5
905480150,83936.1
903452090,134207.7
527208010,368884.6
906426090,155590.9
903231090,123803.5
535152280,152411.2
528458180,213777.6
532354060,124284.5
909279040,112693.5
527353060,250303.0
916176030,169059.1
533110130,277287.8
911370450,261011.2
528118110,311186.2
528228270,195355.1
905480240,82080.8
914460020,202207.7
534428060,156515.0
534252240,164426.5
908102050,103148.5
914475030,188665.7
533221040,173780.3
535451170,90620.7
905451340,97029.0
528118040,482616.7
903200080,186905.6
527162110,189539.6
535381040,173118.0
528174020,204150.8
534400290,158292.0
903206070,137571.6
533252130,206266.5
906382030,238210.5
535327200,135665.0
535455080,111999.0
527354160,176060.0
902207120,101357.9
909282060,186236.8
902109140,126046.8
902206270,129628.7
533250050,250241.7
909452050,228074.4
527212060,365565.3
906394060,204796.0
534401120,171679.0
528435010,204959.9
528315080,272024.9
909275030,144522.1
528102010,374579.4
907200290,148035.2
902300260,125105.3
528150110,388182.3
535450100,152800.4
907285010,223587.8
533253210,199635.9
527301280,162775.0
905478140,142660.9
902204080,93533.7
907201280,144027.7
905476170,110661.1
923228210,82265.7
534226120,126601.5
527301170,218539.0
535453040,132883.5
535150300,255009.2
528363020,334025.4
907265100,213629.5
910200060,136219.8
532376160,134725.3
908204180,64296.9
909282130,148337.8
528326110,319885.2
534176230,150329.6
527302210,227593.1
526355170,265370.4
535305180,133257.8
905452150,127052.4
902201090,142366.4
527452190,138178.1
908275280,136856.0
527402210,135431.0
921126010,331718.8
905109130,267324.8
535425070,178026.4
905200290,140581.9
533253060,144604.1
535179050,143081.7
903476100,86640.6
533135020,245654.7
527403120,107887.8
528429080,223425.8
528354100,263023.7
902427150,103926.4
527226040,166980.3
924100060,166615.2
531452180,213600.3
907252050,207577.6
903236200,119377.4
910201130,112721.5
909100080,121299.6
535402010,172021.2
528186100,370698.7
905225020,208680.8
905201110,195912.2
527158090,189484.1
528175010,212251.8
902401010,119866.7
534251320,158585.1
902109120,132131.3
528290170,198728.5
534252060,146303.5
905475510,129870.6
527425060,107010.8
534201130,134246.4
526302110,119264.5
903430050,80680.9
902110130,106239.5
534401110,147186.1
528231020,190994.1
531479020,63291.6
905403060,106811.5
916326010,226136.2
527365030,216083.0
528228295,205215.2
527455250,122146.4
916403040,182230.5
527252090,304818.0
908225240,106351.4
528228285,168901.2
908178050,213549.8
916326040,175270.2
916380060,276556.8
903204010,137462.1
528144020,229155.8
906204230,273275.9
528168030,283447.4
531369060,182865.0
535451100,100725.4
906380010,185976.1
527450460,105871.7
534277070,119482.4
532353050,137741.2
527105140,200495.0
908102330,115714.9
907135230,147262.2
908250030,72841.8
902103090,133630.5
528458120,248565.1
535425060,172762.2
527404100,119640.6
905475160,118944.1
902100010,106954.8
534202020,123394.2
533251110,305294.2
528435050,278799.5
914476130,153763.6
924100050,137064.8
909428280,327096.8
906230020,267474.8
923230180,141370.9
907420090,189480.5
534250010,132386.4
532353020,131170.4
906380180,196341.8
531363020,130371.1
906230010,298622.8
923225300,91889.7
527252050,318200.8
923225440,95892.4
907280090,222310.3
527183030,179625.1
535402220,176372.2
532376250,128056.3
914474020,212992.5
907275090,228306.2
528138030,379335.8
908154195,387326.9
527402240,147568.8
903228150,125971.9
531451020,199687.9
909275250,138251.0
903484080,77382.3
534202170,130828.2
906225180,182066.3
916460110,205658.0
528174010,185562.4
528228360,205227.7
903233140,107106.5
535153150,169464.2
533212020,161115.0
909428170,240165.8
534129060,190671.3
527163080,164335.8
908275290,136170.5
903201020,136240.0
528431110,327712.8
903454060,55959.2
903206120,207020.3
527131110,267198.1
906203120,290858.8
908102140,125372.0
527107210,204124.5
923204140,131190.8
527427200,188160.2
528186170,220028.2
906226070,112073.7
527357110,140782.6
534278170,148830.2
534427090,125371.4
905451390,159551.6
534152120,180829.6
535179120,117295.0
528435060,273896.8
534427140,159023.7
903429110,151060.8
535105110,173140.1
528366070,292729.9
534129040,162445.7
535454070,108970.6
903429080,175380.3
906226090,148565.0
534479130,160691.7
527451290,97163.9
527106150,199054.7
916253320,257986.8
916455010,213451.9
907201220,130377.0
908188150,128464.8
527325090,175506.4
906402070,240177.0
909101010,139113.2
528221100,178156.2
528480170,260146.4
906475110,182660.4
903228080,133381.2
528228575,300039.0
907227080,121683.5
905109170,246050.7
528228545,174055.9
534275010,129669.1
903425340,127079.8
902128160,114308.5
533215040,245613.0
911202100,96225.7
528456230,202541.6
535353160,113594.1
902100030,82491.7
528174070,200638.1
528445070,241048.1
902105060,134129.7
909101140,129974.6
532354160,125077.8
528138060,200871.5
527107090,195443.6
