PID,Sale_Price
906380170,188280.5
902204080,90056.0
535478110,105166.5
908152270,158388.9
903458060,125846.6
907285100,234463.2
535377090,131754.0
527354200,173507.0
911128020,119324.5
533242030,221164.6
907135080,153724.6
902104020,151530.2
907414070,178109.3
528228450,212106.7
905425125,272919.3
534225110,141859.5
903427090,142243.9
902109080,123288.3
531452020,129142.7
534451020,66236.4
531375120,158806.1
531451280,213305.6
907192030,188948.5
526350040,119643.7
534202030,145043.8
528172150,281224.7
908275240,104462.4
908151040,156892.9
528458130,309923.0
532378200,132508.8
535303030,172132.3
533208040,200133.2
905201110,171340.6
527126030,263031.0
907412080,187962.0
528142010,297405.5
916403020,192080.4
528120060,418194.0
904351280,126616.0
533244030,222146.5
924100070,158972.6
906392100,226215.3
905200350,154636.7
535125010,247295.6
907180120,218295.9
534251320,157028.4
527252050,331761.5
905451330,155175.1
527356020,300871.9
909131170,129635.1
528218030,176704.9
903454060,59785.6
907252020,247302.2
923202060,152834.9
528435040,337237.1
905201080,151434.3
905300080,141085.4
905229040,149770.1
907254050,208824.7
903426160,142484.2
923228290,76661.2
535402070,137195.7
909101080,96650.8
535175030,159588.6
531475220,138507.4
903454010,129074.7
528228360,223217.9
534427010,138156.0
905476225,137418.6
907202050,146308.4
903227090,117231.2
907290230,142581.5
531375070,137263.3
534427140,149008.2
531452100,152810.6
528186100,332979.3
914476050,139576.9
535382130,175387.3
906226080,142239.0
902207120,135493.9
531376050,177101.3
907295100,211969.4
903476090,112742.9
531375060,140004.4
535453150,155473.6
528106050,475395.0
535454060,97714.7
528106070,282120.8
923229010,141160.8
908102050,112807.1
535425040,189178.8
533221030,185740.1
528427020,247972.5
535352080,118263.6
907203060,114817.2
903201080,188742.2
908188130,133164.6
907420080,186758.8
908186070,143259.5
531382090,183384.1
527353080,165262.6
533350050,271138.1
528218130,220731.4
534403100,170035.8
905402070,109966.4
533253050,162997.1
907230240,148552.0
527403040,149213.8
909252110,161253.5
907290090,202760.5
923202025,217480.3
534403360,183117.4
527454120,133291.4
907250020,238924.2
907414060,185951.4
909250200,125328.6
923251160,100860.1
527182190,230623.6
528363130,301488.3
535452140,108808.5
527216050,416937.7
904100140,236201.2
916125360,204823.2
528250010,168843.4
534276070,141279.4
527357110,139550.2
528441090,498531.0
531380080,224685.8
904101170,142982.9
527404150,121387.7
903231220,84375.3
527161010,181163.6
528385050,238414.8
907181090,209130.4
532376160,120028.9
903236130,208336.8
534425310,157917.9
905450020,157591.3
535450210,135868.2
533206070,222430.8
533223110,149690.7
903232090,153867.7
902427040,114497.0
534151090,193567.7
527359030,154811.5
906225180,242941.9
527107010,189356.2
905200220,124251.4
906340130,332131.2
903233050,130800.4
907253060,231524.5
532378220,124249.4
909428170,227340.2
907275030,230002.5
905452140,142251.5
905378040,147441.5
905200260,157273.6
528186030,287551.1
533242080,180100.7
907412070,211623.6
535300120,176496.0
528240020,193144.2
908127120,111719.2
902106120,82557.2
907270040,248314.7
528275160,271044.2
